Rank	Port	Volume 2015	Volume 2014	Volume 2013	Volume 2012	Volume 2011
460167	city_name_191179, country_name_17406	32.44	13.67	1.25	33.4	4.64
394305	city_name_157722, country_name_13308	14.28	10.56	8.52	6.71	22.67
376596	city_name_194596, country_name_15513	12.52	22.8	12.68	16.3	10.93
5716	city_name_145045, country_name_14077	26.13	20.12	14.31	6.94	10.1
196862	city_name_171778, country_name_11281	19.68	15.62	5.55	23.66	19.48
422594	city_name_162379, country_name_14409	10.24	8.83	13.57	22.9	24.1
90526	city_name_149586, country_name_18053	17.19	23.05	31.29	33.97	5.99
385633	city_name_126427, country_name_15370	12.25	18.59	9.83	27.33	20.16
360404	city_name_196469, country_name_14823	31.45	11.58	35.01	10.89	11.85
233335	city_name_174736, country_name_14566	19.32	29.37	34.01	18.18	24.75
354113	city_name_186557, country_name_11873	14.36	10.36	35.03	33.85	30.29
71098	city_name_194687, country_name_12389	34.61	28.47	25.92	23.01	14.37
422938	city_name_123894, country_name_10734	5.47	35.45	8.14	15.35	11.76
373869	city_name_113565, country_name_11080	2.72	21.43	10.62	16.3	13.81
168169	city_name_164995, country_name_15048	30.35	7.82	20.23	12.21	15.69
87543	city_name_109281, country_name_11964	14.39	23.12	6.57	4.86	5.89
389821	city_name_112057, country_name_17133	34.38	34.04	5.04	14.41	4.47
237128	city_name_133895, country_name_12079	17.93	6.14	25.43	1.25	35.04
335401	city_name_168821, country_name_13623	8.03	13.28	15.81	33.41	34.97
472378	city_name_170971, country_name_15929	4.12	27.79	14.09	23.31	31.3
193120	city_name_132510, country_name_13460	5.16	10.74	4.53	15.57	19.12
103061	city_name_195371, country_name_18588	27.47	9.8	24.98	24.35	29.9
304443	city_name_142051, country_name_11984	6.79	4.92	30.77	34.77	12.0
228033	city_name_150055, country_name_17875	21.1	25.8	34.49	4.1	2.1
148966	city_name_160182, country_name_13442	28.62	4.75	1.16	32.05	18.86
225869	city_name_143789, country_name_12830	28.26	25.63	24.54	20.86	24.52
234992	city_name_174935, country_name_18213	31.7	17.75	20.74	4.0	29.77
89886	city_name_144385, country_name_16325	17.14	9.54	23.57	19.1	15.95
228957	city_name_197880, country_name_12317	22.94	20.75	23.12	3.38	19.2
127490	city_name_138985, country_name_12922	2.91	14.82	25.27	1.45	1.23
387299	city_name_181683, country_name_19003	15.7	2.68	17.79	24.12	27.86
399906	city_name_141466, country_name_15719	31.59	4.29	10.22	23.64	5.68
468825	city_name_127831, country_name_10642	20.04	24.15	30.59	26.67	16.45
149674	city_name_103987, country_name_10334	11.14	5.62	22.59	34.92	12.58
494989	city_name_176671, country_name_11699	21.25	18.02	22.47	30.02	15.79
51195	city_name_139621, country_name_14953	4.75	9.83	35.58	26.72	30.81
59858	city_name_190903, country_name_15950	35.6	4.63	19.72	16.34	7.01
157580	city_name_113914, country_name_12333	32.09	11.95	13.65	15.62	32.29
492936	city_name_193400, country_name_16240	14.29	27.02	34.97	12.57	18.13
168164	city_name_184331, country_name_16795	25.88	17.52	11.58	20.98	21.17
174960	city_name_189342, country_name_10464	20.5	29.15	16.66	9.52	11.93
74035	city_name_171542, country_name_13091	25.19	30.7	7.25	14.32	2.93
9508	city_name_187781, country_name_12485	1.38	23.44	6.55	7.97	31.24
2284	city_name_179855, country_name_16249	17.03	31.96	26.81	2.73	9.14
11623	city_name_181266, country_name_19630	5.76	18.91	10.21	8.54	4.36
35351	city_name_155735, country_name_18670	1.87	13.74	16.95	22.3	27.23
324347	city_name_106900, country_name_11644	12.26	23.26	14.63	25.74	3.66
121921	city_name_197165, country_name_17631	16.39	30.59	34.33	30.53	1.49
62644	city_name_125220, country_name_13556	11.71	24.73	7.43	12.82	18.23
401200	city_name_112799, country_name_12124	14.96	23.13	24.33	30.89	15.94
135395	city_name_199206, country_name_15155	12.86	28.34	28.14	4.64	11.45
250393	city_name_155985, country_name_11354	24.06	21.31	7.55	6.95	7.85
315883	city_name_155929, country_name_15479	30.64	4.89	8.9	32.49	16.22
27819	city_name_191845, country_name_10756	14.19	22.5	14.09	27.53	34.67
191915	city_name_136373, country_name_12329	34.33	15.01	31.98	23.85	10.84
124060	city_name_109969, country_name_13525	11.74	17.03	19.3	35.39	2.04
236696	city_name_180136, country_name_11313	25.66	21.91	23.11	19.06	19.04
114594	city_name_130831, country_name_15751	20.81	32.27	18.86	20.32	24.74
230821	city_name_161727, country_name_16169	9.44	34.67	13.87	9.15	32.58
175360	city_name_164659, country_name_15561	35.13	3.49	31.95	21.81	11.79
121707	city_name_102573, country_name_11529	19.23	33.32	28.39	32.54	20.65
305911	city_name_187033, country_name_18082	25.17	29.04	5.92	23.86	1.94
337797	city_name_167002, country_name_17794	30.95	11.67	11.98	26.35	29.82
260372	city_name_155413, country_name_13483	27.23	26.34	26.0	26.13	11.38
380987	city_name_107899, country_name_12447	11.84	9.9	34.62	19.06	6.12
229846	city_name_164729, country_name_11190	15.86	26.28	24.23	13.36	26.57
306655	city_name_134367, country_name_10293	30.61	25.03	27.54	31.94	35.58
294179	city_name_196881, country_name_15543	9.9	17.71	8.93	9.24	11.07
175541	city_name_190802, country_name_16886	16.97	9.76	15.85	32.56	15.77
125309	city_name_183997, country_name_11129	29.86	30.97	31.85	33.14	11.16
315361	city_name_139818, country_name_10697	2.55	4.94	8.34	18.27	31.75
212007	city_name_131877, country_name_17674	5.53	15.67	29.49	24.17	11.4
273131	city_name_131510, country_name_10095	35.87	18.21	10.41	32.46	21.95
265054	city_name_164203, country_name_11226	11.65	32.51	30.58	29.34	24.12
305429	city_name_101531, country_name_12028	13.38	29.41	27.15	9.41	10.88
117911	city_name_142923, country_name_15730	11.88	28.27	26.03	33.68	27.53
200877	city_name_105724, country_name_15595	31.56	14.22	7.58	19.27	4.03
318795	city_name_152042, country_name_16994	6.43	11.11	9.25	17.81	2.76
25354	city_name_141735, country_name_10472	5.6	24.13	14.52	8.37	18.83
376957	city_name_131165, country_name_14637	34.72	25.03	17.13	8.33	24.64
320841	city_name_196212, country_name_18448	15.84	26.76	18.66	13.8	5.85
423885	city_name_176317, country_name_10420	8.32	28.47	31.49	8.51	17.07
76633	city_name_191739, country_name_19391	33.27	18.06	2.16	21.23	11.59
483899	city_name_142838, country_name_13344	29.94	28.22	25.41	3.55	33.38
481067	city_name_179461, country_name_11720	26.6	20.26	9.75	32.48	8.29
472091	city_name_175424, country_name_16023	2.89	25.16	14.99	10.26	31.2
398014	city_name_171302, country_name_10649	18.32	21.95	2.44	12.59	21.3
405868	city_name_169810, country_name_10591	13.14	21.18	17.7	34.95	25.99
155335	city_name_167879, country_name_14910	31.08	25.51	19.52	18.34	22.74
318311	city_name_144229, country_name_11293	4.45	22.14	3.3	6.29	10.97
6536	city_name_136975, country_name_10081	19.66	14.42	8.33	7.45	22.14
148123	city_name_183766, country_name_12938	9.06	27.91	4.98	19.6	27.31
491312	city_name_169943, country_name_17992	30.48	12.46	33.97	25.68	20.76
131063	city_name_169692, country_name_16401	19.33	4.39	2.27	16.65	15.36
235683	city_name_105249, country_name_16440	7.16	25.95	29.19	22.52	4.99
427269	city_name_113320, country_name_14665	3.82	12.01	22.78	16.21	3.91
4743	city_name_141849, country_name_17163	4.98	8.36	19.08	15.22	8.09
366185	city_name_138667, country_name_19929	27.96	18.73	16.99	11.67	3.35
103786	city_name_133443, country_name_18475	5.64	5.86	12.18	2.68	24.85
479411	city_name_155792, country_name_12968	3.04	13.11	32.64	13.76	34.12
325511	city_name_134030, country_name_11253	9.2	1.96	25.63	24.23	8.75
102535	city_name_188713, country_name_13549	8.3	2.12	12.29	31.74	15.72
49220	city_name_171574, country_name_17934	6.98	8.42	20.52	4.05	11.73
464644	city_name_166130, country_name_10587	8.68	6.26	34.63	3.12	25.38
49170	city_name_123832, country_name_17773	32.42	7.94	3.21	23.12	11.19
353492	city_name_126812, country_name_18430	16.1	35.05	10.87	33.64	23.55
489085	city_name_117671, country_name_16553	16.71	13.44	29.68	29.12	35.49
84100	city_name_159150, country_name_17880	29.09	16.4	29.57	25.8	27.05
397954	city_name_106982, country_name_14749	1.48	27.71	15.95	10.24	13.29
153582	city_name_186523, country_name_13929	14.19	10.9	21.03	34.11	35.05
450127	city_name_197802, country_name_14902	8.57	10.73	23.59	28.7	6.33
102613	city_name_121899, country_name_12511	5.62	30.95	2.12	16.68	13.18
215811	city_name_147526, country_name_16895	27.9	32.17	31.08	21.09	35.23
50319	city_name_180036, country_name_15577	35.38	25.99	5.77	30.75	21.59
417486	city_name_123565, country_name_17492	29.66	31.59	15.11	14.51	18.88
102160	city_name_146984, country_name_12648	5.83	21.62	30.49	18.52	29.13
29437	city_name_101849, country_name_18018	5.21	7.77	13.05	20.1	14.16
455332	city_name_190718, country_name_13313	21.02	10.9	30.14	25.67	19.68
1196	city_name_150813, country_name_15965	17.37	27.12	3.03	27.83	27.47
133116	city_name_125409, country_name_10636	13.69	6.77	31.05	20.05	11.13
134489	city_name_166731, country_name_17546	35.18	29.22	23.3	3.47	13.56
78145	city_name_100158, country_name_12277	6.75	3.81	8.27	33.04	22.96
195420	city_name_150297, country_name_19198	3.28	4.25	24.79	4.63	29.07
345422	city_name_114930, country_name_14947	7.96	32.76	5.16	14.15	16.96
221116	city_name_179514, country_name_19482	16.44	12.1	7.58	17.32	31.21
285996	city_name_102428, country_name_19044	28.1	15.91	19.88	6.89	13.62
444385	city_name_199759, country_name_12306	24.74	10.55	5.96	17.36	12.44
476266	city_name_101100, country_name_15245	6.53	21.55	4.99	26.09	7.47
21357	city_name_162799, country_name_14236	19.36	1.04	5.73	10.82	30.24
141309	city_name_150765, country_name_17005	14.29	16.31	27.44	25.71	13.96
244148	city_name_113831, country_name_16947	24.43	30.68	24.61	16.77	1.66
98972	city_name_144761, country_name_19749	4.32	27.95	16.21	26.65	8.86
55359	city_name_195238, country_name_18432	1.73	9.25	33.52	6.49	34.58
463017	city_name_124571, country_name_10034	9.3	26.55	16.19	18.55	35.77
389255	city_name_182805, country_name_10579	9.38	23.59	27.78	3.94	24.41
395471	city_name_134580, country_name_17358	4.2	27.13	27.74	21.27	34.77
174426	city_name_178833, country_name_15793	2.19	28.26	22.83	1.21	26.18
298699	city_name_149389, country_name_13617	33.88	29.64	10.31	2.3	34.71
393742	city_name_152900, country_name_19617	9.69	19.41	14.53	34.06	12.71
20024	city_name_129718, country_name_11501	32.15	14.23	9.72	13.12	13.97
499315	city_name_156413, country_name_10212	23.85	20.97	26.72	20.09	2.18
427740	city_name_143597, country_name_12963	26.17	5.06	5.31	1.13	3.72
201983	city_name_153996, country_name_15499	29.76	14.63	8.46	16.69	21.4
317264	city_name_130620, country_name_12476	9.93	27.07	30.13	16.2	12.78
402084	city_name_141357, country_name_18065	16.05	31.71	21.99	31.42	8.87
175914	city_name_134433, country_name_14725	32.01	20.93	10.28	24.87	10.58
403545	city_name_102217, country_name_16060	20.64	29.51	23.51	34.26	25.24
181850	city_name_133787, country_name_18309	13.16	6.81	17.84	28.43	21.28
348198	city_name_171355, country_name_18987	9.6	6.39	8.17	7.29	12.47
403625	city_name_177006, country_name_14527	5.84	28.36	15.93	35.71	7.83
456860	city_name_149067, country_name_17671	35.04	34.59	32.46	33.39	4.73
401923	city_name_120085, country_name_19191	28.95	5.44	29.79	23.65	14.68
184543	city_name_142213, country_name_16943	3.4	16.93	6.62	30.92	12.44
241080	city_name_137267, country_name_15811	9.96	18.24	1.76	15.52	19.82
427024	city_name_190764, country_name_19662	19.88	14.2	16.63	22.99	31.28
55566	city_name_186623, country_name_11743	11.79	27.43	26.79	13.0	10.9
481176	city_name_109151, country_name_14603	32.11	6.04	12.56	18.51	5.98
372609	city_name_113228, country_name_13698	11.57	33.82	28.36	25.82	2.88
192897	city_name_186379, country_name_11707	4.41	3.26	17.8	3.63	7.96
422437	city_name_181239, country_name_15291	33.69	4.05	7.23	17.57	4.29
120569	city_name_116217, country_name_15001	19.42	31.2	23.31	35.98	12.71
173694	city_name_179861, country_name_11944	35.75	29.54	22.46	6.84	26.21
382935	city_name_132643, country_name_16643	10.64	35.8	29.9	7.4	8.21
216442	city_name_123479, country_name_11150	21.98	20.09	7.12	7.48	28.14
168411	city_name_174689, country_name_14257	17.58	35.47	34.83	14.05	5.06
338998	city_name_146218, country_name_14787	25.03	13.33	27.46	5.79	3.07
35891	city_name_138939, country_name_10486	23.95	28.98	13.72	16.31	24.93
405909	city_name_163758, country_name_10749	16.04	17.05	6.38	8.56	6.13
466345	city_name_192005, country_name_14779	3.81	33.95	25.37	9.82	11.44
320818	city_name_110602, country_name_13819	28.07	12.2	5.61	12.75	4.24
312913	city_name_151749, country_name_18318	28.41	34.87	24.29	9.63	29.4
172347	city_name_157853, country_name_11976	9.65	13.67	22.71	32.36	32.86
82905	city_name_156216, country_name_15154	27.98	14.19	2.46	12.66	14.72
146264	city_name_165503, country_name_19126	4.65	3.27	1.9	34.11	14.08
418105	city_name_172267, country_name_13315	7.61	4.46	16.63	5.79	3.17
63567	city_name_198060, country_name_12102	34.39	5.89	21.64	11.19	23.43
106333	city_name_193407, country_name_19960	23.28	29.27	22.18	5.01	3.38
49112	city_name_178823, country_name_13651	1.51	8.83	26.24	30.19	19.23
30971	city_name_167201, country_name_19761	7.07	4.93	6.89	34.46	9.65
212343	city_name_173609, country_name_14506	29.74	16.35	1.51	8.88	18.65
238022	city_name_131130, country_name_14084	8.43	30.09	16.04	21.04	2.27
52774	city_name_142202, country_name_13312	18.61	18.86	2.5	10.53	29.21
340727	city_name_107090, country_name_15846	5.94	35.18	16.8	18.37	19.28
220113	city_name_186581, country_name_16339	8.53	26.88	15.06	28.61	28.68
343778	city_name_109320, country_name_13612	12.92	28.65	12.88	16.55	31.08
77964	city_name_139861, country_name_11192	9.82	33.1	20.03	26.14	24.09
150604	city_name_102973, country_name_12218	35.49	12.65	6.67	25.46	7.4
255012	city_name_143453, country_name_11651	23.3	8.54	32.47	10.95	2.32
379518	city_name_163359, country_name_12398	6.08	8.08	7.49	20.36	15.43
98991	city_name_142800, country_name_13782	12.91	3.38	4.57	15.64	12.58
134895	city_name_155646, country_name_17937	32.35	3.49	31.9	16.13	5.33
499853	city_name_114518, country_name_18890	29.41	15.53	13.47	20.35	25.39
355114	city_name_132215, country_name_16358	11.84	35.96	35.62	21.79	17.95
402673	city_name_161272, country_name_19952	33.47	10.61	8.79	14.65	25.1
474834	city_name_158257, country_name_19447	2.28	12.54	1.19	16.42	16.45
333383	city_name_195369, country_name_12000	20.63	35.53	35.2	24.89	17.1
110222	city_name_138592, country_name_10376	32.32	19.95	7.14	19.38	12.48
197	city_name_121160, country_name_17099	12.19	9.46	21.62	8.26	25.94
446254	city_name_165752, country_name_19435	17.79	30.44	35.71	31.61	32.05
53400	city_name_180386, country_name_12919	30.91	2.66	15.35	12.79	17.15
445405	city_name_107401, country_name_13213	35.31	31.2	24.8	24.85	27.95
95651	city_name_186174, country_name_18602	16.13	27.3	23.64	21.44	31.63
446921	city_name_106666, country_name_18985	2.79	9.73	3.72	3.17	25.46
251821	city_name_169078, country_name_16164	15.89	29.54	25.29	16.38	35.93
90533	city_name_196482, country_name_16598	32.84	23.06	9.36	16.93	5.57
262215	city_name_188346, country_name_17699	10.75	3.69	28.33	14.47	27.62
189105	city_name_162006, country_name_10090	27.44	28.48	30.8	30.47	9.56
335376	city_name_195403, country_name_11069	18.62	23.47	24.41	17.94	18.68
213985	city_name_189813, country_name_10640	20.97	33.92	8.62	15.05	30.82
31613	city_name_162898, country_name_17365	21.67	5.08	2.0	31.78	12.61
498305	city_name_152183, country_name_17115	22.39	11.75	4.36	29.8	12.69
418160	city_name_143070, country_name_10734	19.82	10.68	9.93	12.49	15.27
61165	city_name_189078, country_name_17968	27.26	23.23	7.26	9.72	12.2
104863	city_name_134667, country_name_11083	17.65	26.29	19.03	19.31	32.76
106461	city_name_168210, country_name_15994	29.35	21.39	2.02	11.26	26.03
135165	city_name_195335, country_name_19448	18.92	26.54	1.23	19.02	5.97
479125	city_name_170818, country_name_10977	21.05	1.41	8.92	19.9	15.03
67951	city_name_122045, country_name_12790	29.78	23.72	12.79	33.88	28.93
423601	city_name_140806, country_name_16497	5.4	32.07	7.79	8.87	25.37
153086	city_name_108287, country_name_16457	15.31	21.79	23.21	13.63	19.34
464757	city_name_124024, country_name_16844	27.44	18.27	6.9	10.89	9.87
80121	city_name_150250, country_name_18410	2.89	20.0	14.59	20.92	15.39
54439	city_name_114440, country_name_10795	12.81	6.34	18.51	12.06	21.9
65704	city_name_180634, country_name_17959	21.48	9.67	32.55	20.54	28.66
475977	city_name_165460, country_name_16733	25.98	29.98	10.25	26.09	4.25
191004	city_name_158307, country_name_19934	5.92	34.91	19.25	26.68	25.02
434416	city_name_111157, country_name_17748	6.6	30.38	12.79	33.24	27.13
230490	city_name_177230, country_name_14792	33.8	16.9	22.99	8.55	2.76
292957	city_name_152153, country_name_14637	3.69	3.26	32.4	25.63	26.36
49867	city_name_111861, country_name_13101	34.94	28.58	25.79	28.92	1.01
183522	city_name_150941, country_name_13811	2.71	28.63	24.46	13.89	6.51
51424	city_name_152431, country_name_11535	30.5	12.86	10.83	19.44	7.38
265234	city_name_115572, country_name_17405	5.19	12.69	2.08	18.15	9.17
311369	city_name_109422, country_name_18289	5.89	34.77	34.36	22.67	13.47
192115	city_name_124922, country_name_13691	21.05	2.43	27.38	15.62	35.48
187743	city_name_116625, country_name_16792	18.58	15.99	21.78	6.88	14.54
7414	city_name_124691, country_name_16593	3.83	17.13	2.53	8.19	27.62
104315	city_name_120893, country_name_14668	14.0	21.74	8.35	3.27	23.97
391348	city_name_128333, country_name_19140	11.01	33.44	22.46	17.0	12.28
382993	city_name_120622, country_name_11265	29.59	20.72	8.0	35.13	14.45
3667	city_name_169322, country_name_14802	1.35	10.52	33.97	27.06	18.62
229627	city_name_174894, country_name_16355	27.42	17.09	19.01	29.1	13.44
308050	city_name_195771, country_name_16397	30.43	22.93	13.63	12.2	27.18
226671	city_name_172974, country_name_14486	17.37	16.33	21.83	31.72	34.06
432595	city_name_123631, country_name_14417	28.01	1.03	22.06	8.17	12.03
346173	city_name_168191, country_name_15567	12.8	7.15	15.97	5.16	33.28
409582	city_name_190812, country_name_10257	5.44	28.4	14.23	30.16	20.77
43111	city_name_184819, country_name_13393	15.72	26.06	15.47	9.34	34.72
